id,lat,lon,elevation,date,gvi,svf
_iX-8CBJTUTo6O2_Jicucg,30.73238892,76.778203,366.3477173,,11.64550781,40.66162109
yamVCFs1X_Xc_8TFAuYHUg,30.73270296,76.77808247,365.8931885,,14.47143555,36.96289063
SH7jj5XiGsalu3ew12_xFQ,30.73234107,76.77811487,365.7949524,,15.25878906,37.24365234
dIsjbi-Ttq3GoNx6f9r-vQ,30.73265633,76.77800359,365.907074,,12.59155273,38.67797852
G3sWQ5bveCzLl2tru_zRHw,30.73228098,76.77802164,365.7333069,,14.11743164,38.22021484
8nWFdP5j133t_LJjjiv8UA,30.73269339,76.77816576,365.731781,,11.03515625,38.88549805
E3ElWOUg00xzqM7bCI8VUg,30.73234848,76.77783623,365.6557922,,32.60498047,24.50561523
csaKwEHWHKDuLxCM7rN_eQ,30.73245164,76.77799875,365.7441101,,25.72631836,26.48925781
e5qz3guR7V81hFgYog0WdA,30.73218707,76.77757652,365.5811157,,37.42675781,16.36352539
5a96hqVc_czdW4GzAmsCUg,30.73239103,76.7775767,365.8234253,,9.606933594,36.19384766
pNCfmfqPPxCAYglEelbWfw,30.7321786,76.77722745,365.5016785,,26.85546875,20.91674805
1Nxu9BBTi3cgf_x_1XEn0Q,30.73245159,76.77692107,364.4103699,,9.222412109,29.55932617
Ub7_dlnnN8AxxsbCAyEhZg,30.73206914,76.77705965,365.2487183,,39.18457031,5.126953125
TuNZKNhGip9NKtBZiQYehA,30.73178929,76.77676639,364.9978333,,30.90820313,18.12744141
zkMm0n--Hl1lODxHsCIAQA,30.73163154,76.77635947,364.6741028,,27.78930664,18.03588867
4i2S1rSOUwJHYcxYCh64VA,30.73141074,76.77601498,364.3081055,,35.49194336,8.978271484
Kf8f7C2vkUPSjOkeHkf8qw,30.73118957,76.7756703,363.9229431,,10.2722168,37.55493164
0C_msz5cDsaYUJPKnVdJOA,30.73137806,76.77523952,363.0244141,,5.834960938,32.03125
_qjqdDjP5Bbu7VN0Modecw,30.73149084,76.77541763,363.2988281,,5.932617188,31.12792969
q6f4eKGrtv6BfK5zep2Oug,30.73154891,76.77550972,363.4336548,,6.262207031,29.20532227
zdpXCsXjbTVB9pgqZGLnfw,30.73130055,76.77583766,364.1203308,,6.274414063,37.17651367
17a93m9sV3nRXdQrwt4hTg,30.73102709,76.77554379,363.380127,,9.478759766,40.63110352
jpWYF8gorwQy_nWVYrbasg,30.73086087,76.7751624,362.868103,,6.811523438,37.6159668
vHWZiL56ATzpW-o38gFPsA,30.73053808,76.77524657,362.7042542,,48.08959961,2.380371094
dsvOL4fkYiO-P_mmCCbLSQ,30.73065707,76.77480496,362.4653015,,18.81713867,26.34277344
LR7edX5RMfHm99BnMeFPJw,30.73072051,76.77523847,362.889801,,50.95214844,1.861572266
WIF-IDlW1VbsruE6vhQHdQ,30.73037683,76.77499011,362.1281738,,24.00512695,25.9765625
f4CggO4TJ1rqh8_N6R3Lgw,30.730594,76.7753361,362.8971252,,45.17211914,3.070068359
5dQxml7BfAoNjEvH3U7R-w,30.73061894,76.77537669,362.9385681,,39.73388672,12.35351563
ye3bR2Kqbkm7Dey6sxSnZw,30.73043257,76.77507295,362.3522644,,42.13256836,8.874511719
W1Iwdt1WQfu8rbj9eF5ZSw,30.73077266,76.77532149,363.0809937,,18.03588867,30.56030273
yRm0m4zjDMdrztKAk2I_wA,30.73048407,76.77515888,362.4996643,,25.39672852,25.48217773
Jc1Usf1oV0SMPZijeXJ4ew,30.73092067,76.77524199,363.2865906,,4.962158203,38.84277344
z8rxKtDp84YqaRqe_EiWxQ,30.73070623,76.77488323,362.5889893,,18.88427734,28.76586914
jmZZ3CczyRmsVmueCaAhGA,30.73031425,76.77470679,361.5498352,,21.72851563,28.10668945
efImv9lYjiDDUIrzBGxQUw,30.72996368,76.77448933,360.7690735,,9.283447266,36.92016602
ebHGPD3Qfn5EaV5cQQr4KQ,30.73040479,76.77439082,361.6239319,,37.85400391,4.113769531
Umqn-MmC19oOt42tGf_H5w,30.73002249,76.77443079,360.908905,,9.582519531,38.85498047
SWCSli8LIvMiNh5QXjfO1w,30.73002829,76.77426509,360.7244873,,9.161376953,41.19873047
nrQWnri4oBHjWY12oCUgsw,30.72959268,76.77429001,360.3614197,,15.46630859,34.53979492
gvFu_v8l_jjXQ9TcesfqFw,30.72974387,76.77416948,360.411377,,11.37084961,38.69018555
hyTf-OAmC09-5FpUOO1ZtQ,30.73008561,76.7743615,360.8956604,,9.271240234,40.3137207
wMu3UMj_JXf25wssBUS2AQ,30.72966707,76.77422812,360.3172302,,13.38500977,36.92016602
OQLapKF34JEoL1MZvhyjKA,30.7300562,76.7744837,361.0286255,,12.42675781,34.43603516
EK1fnCnfDilPd38el1_w7g,30.7299642,76.77418234,360.6453857,,10.24169922,41.68701172
24mvV-JzwsXJ3zzI8ejONg,30.73013632,76.7744498,361.1111755,,38.95874023,13.18359375
1uSqMgax8bpf3AaRnhe6eA,30.72987291,76.77443096,360.6116028,,30.9753418,14.453125
lr18fzIPEunhnL9KW3H4aw,30.73018662,76.77453327,361.2785339,,41.32080078,11.58447266
CY-0G_PxA1GbKgp2LyCp8Q,30.72978614,76.77437294,360.4649963,,28.9855957,19.78759766
2zMy-cmoms1lkiaEsLRIxA,30.73013829,76.77417186,360.8547363,,11.85302734,39.37988281
3VENeplJZgLChEQsqzN64g,30.72991551,76.7738425,360.0788269,,25.34790039,23.98071289
2YP56RCGQFNuV-qUuJB2Aw,30.73011749,76.7738219,360.2081909,,37.78076172,10.13183594
SxzSs9cgvjEfG-TvkUgYng,30.72976004,76.77370216,359.9234314,,26.60522461,29.37011719
TCC4x9psLOXDISQCEWy_2Q,30.73020413,76.77377691,360.2370605,,22.8515625,21.50268555
yBwQ5OZd3xwilLgy7yO_Bw,30.72982707,76.77378501,359.9769592,,19.51293945,34.08203125
mcuPUCxZSPFoTeOf7rGZnw,30.73024775,76.77375058,360.2894592,,11.1328125,32.75146484
WePHftB0U-5h_C3i7hLbEA,30.73002478,76.77384646,360.0615234,,41.71142578,7.189941406
rA4yH-f1g8Mb5eFfUZeYVg,30.73046415,76.77375375,360.6644287,,44.0612793,2.893066406
XAPd1Yy6Qnf9qB6kWtmfJg,30.73034559,76.77367892,360.3501282,,13.24462891,31.84204102
q0iXVM5xk3dTcR96nZrT3w,30.73062857,76.77402078,361.388855,,21.82617188,25.84838867
5AmOAKLRYa8aW2yAqjtqiQ,30.73036549,76.77418956,361.7043762,,41.04003906,7.476806641
4eSg189Cm9Kh9HS8BAcY9g,30.73001834,76.77403936,360.522583,,10.12573242,40.13061523
b0p9PtTZM7tdAR71vADwBg,30.73029618,76.77378756,360.4139709,,13.9831543,32.78198242
Vw4Jl6dRaEUtIOQuxQQHnw,30.72994343,76.77409879,360.6633606,,9.729003906,41.66259766
jHQY2hO_iSaEqHpos9iujg,30.72993698,76.77410389,360.6773376,,9.698486328,41.75415039
FEyG3RHkvKXrpLyZsj0iww,30.73023417,76.77388097,360.6378174,,11.68212891,36.21826172
Jeo0aL2VTTtTzA94kxUUJg,30.73024271,76.77386609,360.665863,,11.62109375,36.18164063
BToV5RZkzQWlcrIAc86oBA,30.73051904,76.77383581,360.9614258,,50.34179688,2.947998047
gOK6exBk6qwVDAX_g9Zipw,30.73018686,76.77391909,360.5823669,,11.52954102,36.56616211
KQntIXOg2o-U8yOPmu4rjg,30.72995768,76.77432857,360.735199,,12.42675781,37.12158203
6xSeolPgmVJGx4L8rlN2HQ,30.73015105,76.77405943,360.7074585,,11.85913086,38.29345703
EwkPuiqRpgkuEZ6INem0tA,30.72977262,76.7742319,360.7529907,,12.46948242,38.14086914
YSKEzK5PgLqccW89Lqp2aw,30.73015107,76.77427231,360.9390259,,10.05859375,40.60668945
7nAqYmoxVa9EPV99s7fKRA,30.72990431,76.77424291,360.6852417,,12.85400391,37.16430664
cn_C66RO_eaSuNyscIM4mA,30.73018403,76.77437382,361.4120178,,30.45043945,22.99804688
jeHgI-0yizV_rFXG-G7M4g,30.72984785,76.77414483,360.5664673,,8.184814453,41.22314453
6Jjy81kbxRR1dV8H0X9Ing,30.72985299,76.77415452,360.574646,,8.10546875,41.14379883
57CQd-YoSKnABT5kLeb8Qg,30.72984998,76.77417045,360.784729,,11.23046875,40.61889648
a2gWUi7zjVfNDJ2jPcdGlg,30.73009867,76.77397826,360.5364075,,11.15722656,38.671875
Jyga1s2JwgQY_Fsj4uG5Ow,30.72979945,76.77405723,360.4324036,,8.148193359,40.94238281
ALRJQfh0pR7kjNwU_flwUg,30.72979378,76.77404737,360.4133606,,8.215332031,40.76538086
wAWBLt8OP3ASVMy3_WfWLQ,30.72952358,76.7743556,360.4740295,,15.17333984,33.45947266
MpiLF3yI0e9eAV3aux1rSA,30.72969646,76.77429344,360.7302856,,13.92211914,36.56005859
rv0n1-jGnfkGooEY4NoXDw,30.72958554,76.77441855,360.4648743,,19.4152832,28.45458984
PdZNYgeApNpZkhyt7qMHCg,30.72941499,76.77452261,360.9365845,,13.97094727,36.29150391
5q_FbyMSiX_srNUhdomesw,30.72966613,76.77436414,360.4059753,,21.83227539,26.07421875
uZo3uSk3z7LB41pz-6I0TA,30.72970384,76.77434653,360.4000549,,25.17089844,22.1496582
9A57-XyMUbrjetJG5cxJdQ,30.73011027,76.77456531,361.2054443,,31.39038086,17.71240234
KjqOqVxN3xOcQSW7UOVJ2Q,30.73038675,76.77450395,361.5578308,,16.94946289,30.61523438
DsOMFb7W1E2jXfT-4jZwbA,30.73060006,76.77470899,362.8362122,,34.86938477,11.09008789
gQ2-WNBXxQLBnoGK3-uQ2g,30.73021549,76.77473532,361.5446777,,26.48925781,23.19946289
201j97bNs_JwdA9rQWQ2og,30.73051059,76.77453723,362.4703674,,6.823730469,35.55297852
IBPEQU4g1U7u-5z-NBT0yQ,30.73089999,76.77445852,361.9916687,,11.84692383,28.22875977
blmJnStn_2uw1KjpHfnkBQ,30.73084531,76.77437259,361.8277588,,8.233642578,28.53393555
zUtiYPcPMvI2wvHk9BrywA,30.73079244,76.77428931,361.6995544,,5.322265625,28.41796875
AFD3z5QNmML-iSEc_MFGuw,30.73073881,76.77420276,361.5751648,,5.419921875,28.48510742
E0ozXwJo1MIx4AhY54efSA,30.73068321,76.77411049,361.4810791,,13.76342773,27.14233398
A-eXIqplLncHv0o6WDrUgQ,30.73095461,76.77454541,362.1203918,,4.730224609,28.64379883
mTafU5sOAOU7AqJo8bw1Uw,30.73052112,76.77463759,362.0110779,,7.989501953,36.9934082
L0swOBd9SVD5SFCsbvlK5g,30.73052292,76.7746692,362.0231018,,9.606933594,36.58447266
Xo5x7RUBGrylyyJOR-zOKQ,30.73066346,76.77514963,362.7325439,,23.71826172,27.17285156
anUO5nEeKA5sZcWQ3WphHA,30.73091586,76.77537475,363.1162109,,5.987548828,41.21704102
8COAodiU3MGm0MyaTHPzxg,30.73076671,76.77497602,362.7530518,,29.91943359,13.57421875
BI6Hb2udx_-XgVW7O4Vofw,30.73083044,76.7754149,363.2461548,,11.09008789,37.5793457
v3MDBBKYHCTjDGWHWWoSkA,30.73082281,76.77506318,362.8262939,,12.57324219,29.9621582
BSREM53wDD1iEJf-thMr1A,30.73096814,76.77546323,363.2442322,,9.600830078,37.06054688
FZlBrDA-V-aVm-1CY2pZ5g,30.73132723,76.77515509,362.8621826,,3.851318359,32.24487305
1ITnHh2Rijorc9FXnU01iQ,30.73142934,76.77532078,363.1447144,,9.948730469,32.15332031
KT4DOfdh60BgtBA7xsvZdA,30.73113233,76.77558966,363.8499146,,6.390380859,40.4296875
QOldqRRz5wKhCdw4Z1GX7w,30.73118965,76.77580201,363.6807556,,6.842041016,40.80810547
4zEAY7qljwsuB3HIJi5zYA,30.73135561,76.7759272,364.2010498,,7.916259766,34.89379883
NlZ0xA-6imvTKBws3pT5DA,30.73146508,76.77610002,364.3861694,,14.84375,26.98364258
fItYzfBFtt31GxzgSys-VA,30.73157751,76.77627231,364.5909119,,44.90356445,2.398681641
VdlUnVcTFKdda2we-CDINw,30.73168566,76.77644822,364.7755737,,30.96313477,13.17138672
Cp6GyzXBcxDTZzxyM2QySA,30.73146367,76.77624071,364.1134644,,14.29443359,35.0402832
sq8x8XgUy4UaGc4Hh5NVQg,30.73174122,76.77653177,364.8240967,,44.22607422,1.46484375
EoyDzaFg_WgeAjWYRRB3Fw,30.73184127,76.77685196,365.0644531,,45.73364258,7.171630859
k34-YprsD3jSylr2FB7BoQ,30.73179858,76.77661355,364.9367676,,21.63696289,22.18017578
QyjRcAk_cEodSAU4qXIIqQ,30.73196463,76.77687653,365.1890259,,24.23706055,18.56079102
AP_N2WZmjxf8Vs6kfyvs0g,30.73239292,76.77683163,364.3456421,,8.959960938,28.45458984
e8RJhwkjTvZ4xLo-I03gmw,30.7321662,76.7764756,364.3477173,,5.859375,31.57958984
p-hbj6b7BkTFFxNHDjggsg,30.73261372,76.77642594,363.8917236,,8.441162109,27.94189453
GdB2KKdNvqqxGw27Ta-GpA,30.73282654,76.77677827,364.5719299,,5.523681641,27.24609375
ODUFAWRNIzbbRMbnCmTSTg,30.73303787,76.77711854,365.240509,,9.020996094,26.19018555
VxH75Sefgc7gaa5UHQlVWg,30.73325093,76.77746489,365.6148071,,2.093505859,30.73730469
5ieRMy6pbg_Ld0mqbimJJQ,30.73350798,76.77788104,365.6617126,,21.27075195,23.12011719
e74cqOJOwlJUyu5XkgPl8w,30.7333516,76.7783443,365.6820068,,4.443359375,32.99560547
r5TT2jKBWafn5X_87rnP6Q,30.73350735,76.77795253,365.702301,,19.42138672,24.76196289
hxlnDM5e1Fz_8Y6WKD4t3Q,30.73340412,76.77842846,365.6564941,,10.05859375,27.54516602
5veCMrwFUKy4eyuQL99Ciw,30.73351111,76.77871749,365.4282227,,9.86328125,27.31323242
RehPK_xxrxRyscK9s9yRGA,30.73316174,76.77884277,364.928894,,15.95458984,30.99365234
PIwgfw4n4bwLWBacsOHWlA,30.73317012,76.77884726,364.9251099,,12.18261719,34.46044922
C6j1KgVCHADh5Klxvr4zUA,30.732961,76.77848155,365.5197449,,3.656005859,38.81835938
s7N4_lufettNPKP-KMWMWw,30.73274882,76.77815458,365.8497925,,17.08374023,33.36791992
XwkUn48ox1ILRNjIZc7Cew,30.73275339,76.77816136,365.8460388,,16.62597656,33.45947266
nR2sf79JQIAXlonbXa8xfQ,30.73245966,76.77778614,365.7329102,,9.576416016,38.1652832
jYNcFsPgOfIJ8w4vemnFFg,30.73228295,76.77740071,365.6815491,,11.74926758,36.98730469
YR-nJpPauc8WolweXM6aSA,30.73244536,76.77766253,365.8342896,,7.769775391,37.43286133
Qmms7HyD-SC3CklCJnjyWQ,30.73223085,76.77731223,365.2858276,,11.37695313,36.43798828
6-TggF-44pn1ToV__z7Zlg,30.73195369,76.7770217,365.2268677,,44.25048828,5.37109375
9oVMLBlOeCdNRgk4br-F7Q,30.73206573,76.77719857,365.4256287,,36.25488281,13.67797852
RF5tJgNIv1M7k5i-_cKuSA,30.7323378,76.77749077,365.76474,,13.671875,34.19189453
wIFdSGHVJlKlhOzRRRw9FQ,30.73250886,76.77786977,365.7015076,,10.39428711,38.05541992
29ylZeZWpCCq0b5th16B0A,30.73223682,76.77765883,365.620636,,51.37939453,1.403808594
9hUQS-SMMzpHL3ug8jvPrA,30.73260838,76.7779204,365.8106384,,12.50610352,37.56713867
QElkKeB0VjSEEW0KNAKeqA,30.73229206,76.77774767,365.635437,,33.59985352,18.5546875
FMr4Sa1bIkPnOPSb1uhjTA,30.73250401,76.77807983,365.81604,,22.69897461,32.67822266
LxnM5kwup5uDUpBP3DNeMg,30.73223006,76.77794047,365.7044983,,15.61279297,35.75439453
dUUu4xC3GdfZasKXxcN_Zw,30.7325712,76.77818257,365.8016968,,32.18383789,21.78955078
aR1SNKHZJaHscqNPoHoBdg,30.7323998,76.77791705,365.7165527,,41.2902832,13.9831543
YGhz7cv7cWNosx2ahl72gw,30.73217803,76.77785692,365.6434631,,16.35742188,35.06469727
xjY4CT3pWa-LvGVrYZuAPQ,30.73208505,76.77740907,365.5428467,,32.99560547,16.96166992
6i5gCUSHUy8peCQOW6xKRA,30.73185714,76.77704996,365.3044434,,33.79516602,16.73583984
GhXM-fd0BxsU8hWM5eqhQQ,30.731634,76.77669948,364.8983459,,43.58520508,7.507324219
ga4LKGo2yyOsp8NLm7nvPQ,30.73139761,76.77633245,364.4588013,,18.60961914,31.84814453
FBt6Bhv0_vJIDKqUz9aeOg,30.73117505,76.77597184,364.1032104,,12.87841797,36.62109375
LeVe7Dg4nUTG8FZDXGSFbQ,30.73093773,76.77558658,363.5500793,,33.44116211,15.14892578
veZKgetZ2RqZjtBb83bPBA,30.73105445,76.77577956,363.5473328,,37.82348633,11.66381836
Xp79Fu0bBwwiBpMjPvc1jQ,30.73088438,76.77549942,363.4030762,,8.874511719,39.83764648
KtzaPbsv4qeXUKEv5jfttA,30.730991,76.77567638,363.778656,,35.58959961,13.06762695
Gs_Kb2DxXvtOQogKQnWEOA,30.73111923,76.77588239,363.9924011,,34.97924805,16.04614258
W-SceyKKgcb8r_BIdRAD1w,30.73122992,76.77606032,364.1355286,,25.70800781,28.22265625
9KrwqJA1IIzaoWX_afPxRA,30.7313352,76.77622926,363.9243164,,22.25952148,27.33154297
aL0Joo1byEsPRuz-aRLQHQ,30.73145843,76.77643026,364.5905151,,31.8359375,22.82104492
pEJdCP8SvM6c6FZdJYQBFw,30.73128293,76.77614668,364.2633057,,40.11230469,13.28735352
udCVygGTrlmvULmx5UDq5Q,30.73151592,76.7765175,364.7457581,,45.35522461,6.93359375
medobX6MZMg0Jj_DAT17Qw,30.73168788,76.77678347,364.9433899,,43.25561523,8.386230469
_wDZ1p7W7nTDywo2Q2R0mg,30.73157916,76.77661461,364.8571777,,26.8371582,24.57275391
#NAME?,30.73174638,76.77687626,364.9804688,,19.50073242,31.48803711
0N2cM6qRpiOKfMxt2O8sLg,30.73191416,76.77713765,365.3220825,,46.18530273,4.058837891
5Bl5cv9JktalRCqH54NpNw,30.73179879,76.77695858,364.8054199,,21.62475586,30.24291992
7R-KzWg-QC_OIPTOduAqMA,30.73197105,76.77722657,365.4246216,,19.67163086,30.26733398
u2QlJnfR0XVvTqbsjbWtmQ,30.73213605,76.77749103,365.2116089,,21.61254883,29.65698242
6ODLLlYR38xMYOkKq7cMLQ,30.73202734,76.77731716,365.4755859,,19.23828125,31.43310547
uGC9cI1Gya2XxxcDexcEnw,30.73212243,76.77776712,365.5977783,,22.90649414,28.33862305
DCvIMqwoqarkLPz-I0g3RA,30.73200502,76.77758154,365.5897522,,24.27368164,25.90942383
P5d6dXgyvJNtE3au1KQCJw,30.73189467,76.7774052,365.460968,,15.8203125,33.85620117
LWMwPud_-yKD7MKZAH9crw,30.73205916,76.77766808,365.6010742,,20.86181641,29.57763672
RrAte8yd3JB3fAahkM-URA,30.73195019,76.77749341,365.539032,,22.11303711,28.2409668
l8qsh05OEFQoCq6tMyGKdA,30.73183913,76.77731769,365.4181213,,20.99609375,29.94995117
thUr7Vtski3wFiwdP8q1og,30.73161503,76.77695963,365.1445007,,19.31152344,31.87255859
GzAk43OUaIZq92GWmz3B9A,30.73179012,76.77724083,365.3634338,,28.83911133,21.55761719
iBX7zlmlBOtngZDgWvhPHQ,30.73168489,76.7770732,365.2149963,,22.58300781,28.38134766
nVQBoFVUyqxarWKP4EbnZQ,30.73155782,76.77686922,365.1087341,,39.03808594,14.9230957
4A9S43onnv0InDJ_mCEHtA,30.73144707,76.77669816,364.9468994,,24.5300293,26.78833008
QXKLxCAqSEU0x3m3C4mJIw,30.73134016,76.77653185,364.8051147,,45.35522461,6.030273438
fUwOWrK9hU_Gy_lpLScBaw,30.73150076,76.77678285,365.0104065,,25.94604492,26.18408203
xhdC-LZ0MNjURWRAsN2QtA,30.73139466,76.77661514,364.900116,,40.13061523,11.06567383
Jp-u14_ESHAZfhHg6cSyfg,30.73128514,76.77644267,364.6475525,,25.14038086,25.390625
v2s4KIWWL--f14j2xH8I2A,30.73116982,76.77626571,364.3891602,,32.87963867,17.37670898
oXL-G90K5Vh3WP98F0Xl2Q,30.73084901,76.77663028,362.1958313,,7.897949219,26.99584961
h63sSZ5oQXHQlrgk-CDe5w,30.73068713,76.77669059,362.4342346,,11.41357422,25.34790039
Rt1pkIctu8loh8slUIOu5g,30.73085195,76.77700497,362.6283264,,14.22729492,32.42797852
sM_dJJ1qDWqZVSYuav0L3A,30.73046419,76.77686939,362.7509766,,21.72241211,17.81616211
Bp3BagPOhbjfhbL-z2soRg,30.73073392,76.77645385,362.0302124,,18.10302734,20.46508789
BZnuzmaxlWCk_fFkjW9AvQ,30.73051806,76.77611974,361.688446,,15.66162109,30.52368164
oixTUnHKpsAkwokRt5i7Bg,30.7306698,76.77634917,361.9227905,,9.521484375,31.88476563
bq1roqvVW7lcearoFtAaJA,30.73068114,76.77636722,361.9407349,,9.533691406,31.07910156
T3hxFTd6v9g7bvLJ8C9OwQ,30.73057231,76.77620391,361.7844238,,11.98120117,31.43920898
hRQjiOniCL3fQIMXImY3fg,30.73081239,76.7766176,362.1961975,,14.68505859,24.36523438
JiM51sGH7zC5U8W3friZnA,30.73054333,76.77681261,362.6757202,,26.01928711,18.82324219
ooe9YxJ0VMmlKblbTIwmxg,30.73089866,76.77671832,362.2461853,,5.285644531,27.18505859
__Mo_pQW_0FYqBmGugM8OQ,30.73076295,76.77663336,362.2277832,,26.19018555,13.94042969
GIyGColhMjd3U2g4FAunAQ,30.73094996,76.7768031,362.3032532,,8.819580078,31.25610352
VV7Np6sTyhbU0vStyMcmlg,30.73096367,76.77682493,362.3302307,,8.953857422,30.88989258
1cAgSCBRDhqmcgBzTm4cPg,30.73103605,76.77694555,362.4881592,,23.51074219,20.82519531
WEgB1nYYCtrvQuw_wJy37A,30.73115279,76.77711863,362.6734314,,14.83154297,28.47290039
lr87uuhQsp1i1tPM3HKNjA,30.73098099,76.77686508,362.4290771,,13.73291016,29.58984375
qdDAQEy45MxOv045xA1K4w,30.73061766,76.77675177,362.540741,,14.64233398,23.75488281
dtwbfa9VJ0g1pz7mDDQ_Rg,30.73078755,76.77654876,362.1058655,,29.33349609,11.56005859
PHK4MiJEvcw6TpMoqJFfZA,30.73078461,76.77654453,362.1036377,,30.31616211,10.63232422
FgDFsnHqmGcrYQ23BwE4DA,30.73062738,76.77628772,361.8651733,,15.20385742,30.12695313
DZLKFEgSWl9OZulx3mgKkg,30.73099942,76.77599658,364.0130615,,12.21923828,37.86010742
lmnjEE6yHoIBBl41OoxhQw,30.73122606,76.77635005,364.5160522,,43.96362305,6.481933594
8HPE-tAvX-Trz0PvMyRK8g,30.73111796,76.77617794,363.8364868,,24.75585938,26.17797852
3iL4mzFw1V84Tii8cR-PAw,30.73094286,76.77590669,363.9171143,,16.41845703,34.4909668
ZW-WL1nVmQHQZ0bFinwFPQ,30.73105662,76.77608682,364.1438293,,35.55908203,15.72875977
a5rWyU4X5Q4mXDdIV9w4OQ,30.73088749,76.77581407,363.744873,,28.34472656,22.75390625
FOnqZs6tBRMKheLhtf3buw,30.73077583,76.77563509,363.4389343,,24.92675781,25.1953125
nDMKwkZ4woRWPT-DVVnDrw,30.73067025,76.77546077,363.0960693,,24.1394043,26.53198242
9aZhBmBWMzxZzysSvuBH8A,30.73057272,76.77499733,362.4201355,,24.37744141,27.64892578
_HV9Kh1vWDhM0WJgIOEmQQ,30.73055174,76.77496255,362.3186951,,33.02001953,18.68896484
oBRukM5jLzx4Iek-_13nvg,30.73072071,76.77554414,363.2713013,,27.04467773,22.83325195
qDMlRNhnLUVXAAmS2O9dig,30.7308313,76.77572612,363.6316528,,38.56201172,7.745361328
k41Nc96QIzlOCDIgqllSvw,30.73040808,76.77473144,361.7648315,,29.53491211,20.33081055
ocZm8TyI1EIpp7A6-TjXUA,30.73049395,76.7748775,362.1056824,,28.23486328,23.05908203
uO379q265DcUn3u9a5BiAA,30.73044275,76.77472017,361.798584,,13.87939453,34.38110352
WOLkYINLKKMvUri9FyGm7Q,30.73024802,76.77463249,361.4351501,,42.15698242,8.911132813
kO5d2mpld4Rwc7YZVNNNEg,30.73044174,76.77479554,361.9329834,,20.92285156,28.81469727
cj7RnY2YJcsjsiKNXZ6Itw,30.73025643,76.77448291,361.681366,,28.10668945,22.71728516
YcuEMq6whGuntircT9gZEQ,30.73023665,76.77447401,361.6021118,,45.76416016,7.6171875
QLgL2HOnwX4OtRtXPcOu4A,30.72975392,76.77397738,360.276062,,10.84594727,37.84790039
7jMXUvHlqGpC2RC0HPuQCQ,30.72963788,76.77354404,359.7793274,,35.13183594,14.24560547
0ygP5Vul05WPCi4wUOU4xg,30.72933775,76.77317286,359.4942627,,49.67041016,2.1484375
h8fy-GI7k_gMIHnDg2TZbg,30.72909441,76.77277958,359.2338562,,45.69091797,4.431152344
hUa3m6jA7GF6G2Cnh9YSyw,30.72886851,76.77242327,359.0256348,,50.32958984,1.434326172
kIhm5SDgQPAnre2gre87Ww,30.72898435,76.77260605,359.1501465,,15.39306641,36.15722656
QKoTpAdny9NQeywozMLyBQ,30.72875212,76.77224023,358.9250488,,32.60498047,18.62182617
4xA5uRIAL9Bn4UNwQxy6Vw,30.72892669,76.77251387,359.0811768,,25.37841797,27.16064453
HcYhumLoYtqhhfLK-zo90g,30.72870049,76.77215888,358.8986206,,37.01171875,14.3737793
7m2LXBvr3V0i52vvSp4eTg,30.72884636,76.77255498,359.1059265,,36.11450195,15.65551758
T6RoZJX7uuE-ZnktipBOUw,30.72881119,76.77233277,359.009552,,51.03759766,0.939941406
FP4R6vjCtpeRGJf6Nr7-rg,30.72903585,76.77268616,359.2052002,,45.0378418,5.908203125
gBqiCCb8x8XJDn4RY0GKoQ,30.72904463,76.77242503,358.9996338,,14.1784668,35.55297852
gdNmaucZbSvS5kCloZeBsw,30.7291525,76.77287343,359.3067627,,51.01928711,1.440429688
UVJkOlbUyZ01F8uEzQ3P3g,30.72919043,76.77237494,359.5717773,,6.304931641,36.81640625
6Bctttt_GO2MMf629h2pjQ,30.72925888,76.77277262,359.1729736,,29.40673828,22.55249023
ps2j-mQYt7A38EZ37OU0VA,30.72913828,76.77229271,359.5265198,,11.64550781,34.90600586
_ODaxhGfQ5OORywekiy8hA,30.72920346,76.77268634,359.2258911,,23.19335938,27.16064453
iLBQNzlSQdFe6VhPY0BvMg,30.72898627,76.77233435,358.9046326,,29.82177734,20.47729492
KBhovpwPiI7NRTPNJdBmtA,30.72915138,76.77260481,359.192627,,22.08251953,27.77709961
TepaPMY3ajzdfTvn3_8Hvg,30.72893,76.77225564,359.0617065,,29.65698242,20.30639648
iHzVyXw03OFZzByKp9dQnw,30.72909869,76.77251906,359.1901245,,12.23754883,37.97607422
7KfMPzNYiffdk9jp7YsLAQ,30.72887938,76.77216408,358.9781189,,22.61962891,27.32543945
CIip6hqoDZInUmGRndA_MA,30.72889448,76.77264487,359.0726929,,21.4050293,30.44433594
JvZx2aiXmfB6BUCxahC4Fg,30.72907762,76.77219815,359.4147034,,11.51123047,31.10961914
3n-Q8ioOM29TDbypqxPiAQ,30.72929892,76.77254574,359.6830444,,14.13574219,29.15039063
kioXvJZCDt5nVuaKah_fBg,30.7292171,76.77297776,359.3686523,,18.59130859,33.52661133
cRrWtmdyx7dRuMWklFNf0A,30.72924627,76.77246368,359.6627808,,8.148193359,34.80224609
o2tkDTMBiPPVJBWEqDJ_DA,30.72935566,76.77262313,359.7535095,,24.25537109,21.30126953
b3bZhbCY02q7D57S0Dbzrw,30.72927269,76.77306738,359.447998,,29.94384766,22.1496582
vSRGVJks3Q0hrWwWUNHGuw,30.72939286,76.77325711,359.5744629,,49.09057617,2.618408203
